course_id,assignment_id,score_pct,student_id
345,790,72.0,S185
345,791,100.0,S001
345,791,20.0,S003
345,791,80.0,S006
345,791,20.0,S008
345,791,60.0,S010
345,791,100.0,S013
345,791,80.0,S014
345,791,20.0,S015
345,791,0.0,S016
345,791,0.0,S019
345,791,60.0,S021
345,791,80.0,S022
345,791,100.0,S024
345,791,80.0,S025
345,791,80.0,S026
345,791,100.0,S027
345,791,100.0,S028
345,791,40.0,S031
345,791,70.0,S034
345,791,100.0,S035
345,791,100.0,S037
345,791,60.0,S041
345,791,60.0,S045
345,791,40.0,S049
345,791,20.0,S050
345,791,80.0,S051
345,791,100.0,S054
345,791,30.0,S055
345,791,40.0,S057
345,791,60.0,S058
345,791,100.0,S060
345,791,20.0,S062
345,791,60.0,S064
345,791,100.0,S065
345,791,20.0,S067
345,791,20.0,S068
345,791,0.0,S073
345,791,0.0,S074
345,791,80.0,S076
345,791,60.0,S078
345,791,80.0,S079
345,791,30.0,S080
345,791,20.0,S081
345,791,60.0,S082
345,791,90.0,S086
345,791,100.0,S088
345,791,60.0,S089
345,791,100.0,S096
345,791,50.0,S097
345,791,80.0,S099
345,791,70.0,S100
345,791,50.0,S101
345,791,100.0,S102
345,791,90.0,S103
345,791,60.0,S104
345,791,80.0,S109
345,791,60.0,S110
345,791,90.0,S112
345,791,20.0,S114
345,791,40.0,S115
345,791,0.0,S118
345,791,100.0,S121
345,791,60.0,S123
345,791,100.0,S127
345,791,100.0,S128
345,791,60.0,S132
345,791,60.0,S134
345,791,100.0,S136
345,791,10.0,S137
345,791,100.0,S139
345,791,20.0,S142
345,791,100.0,S143
345,791,100.0,S144
345,791,100.0,S148
345,791,60.0,S149
345,791,30.0,S150
345,791,10.0,S152
345,791,80.0,S153
345,791,20.0,S154
345,791,100.0,S156
345,791,20.0,S158
345,791,60.0,S159
345,791,70.0,S160
345,791,100.0,S162
345,791,80.0,S163
345,791,30.0,S165
345,791,100.0,S166
345,791,70.0,S168
345,791,40.0,S169
345,791,60.0,S170
345,791,40.0,S171
345,791,80.0,S172
345,791,80.0,S174
345,791,60.0,S175
345,791,20.0,S176
345,791,10.0,S177
345,791,50.0,S179
345,791,30.0,S180
345,791,60.0,S181
345,791,100.0,S182
345,791,80.0,S185
345,794,0.0,S001
345,794,100.0,S022
345,794,20.0,S035
345,794,40.0,S067
345,794,80.0,S099
345,794,80.0,S108
345,794,100.0,S149
345,794,60.0,S170
345,796,100.0,S001
345,796,100.0,S003
345,796,100.0,S005
345,796,25.0,S006
345,796,100.0,S008
345,796,100.0,S009
345,796,100.0,S010
345,796,25.0,S012
345,796,100.0,S013
345,796,100.0,S014
345,796,100.0,S019
345,796,100.0,S022
345,796,100.0,S025
345,796,25.0,S026
345,796,100.0,S027
345,796,100.0,S031
345,796,100.0,S033
345,796,100.0,S035
345,796,50.0,S036
345,796,100.0,S037
345,796,100.0,S041
345,796,100.0,S044
345,796,25.0,S049
345,796,100.0,S050
345,796,100.0,S051
345,796,100.0,S054
345,796,75.0,S057
345,796,100.0,S058
345,796,25.0,S060
345,796,100.0,S062
345,796,100.0,S064
345,796,100.0,S065
345,796,100.0,S067
345,796,100.0,S068
345,796,100.0,S072
345,796,100.0,S073
345,796,100.0,S074
345,796,100.0,S076
345,796,100.0,S078
345,796,100.0,S079
345,796,100.0,S080
345,796,100.0,S081
345,796,50.0,S082
345,796,100.0,S086
345,796,100.0,S089
345,796,100.0,S092
345,796,100.0,S096
345,796,100.0,S097
345,796,100.0,S099
345,796,25.0,S100
345,796,100.0,S101
345,796,100.0,S102
345,796,100.0,S103
345,796,100.0,S108
345,796,100.0,S109
345,796,100.0,S110
345,796,100.0,S112
345,796,100.0,S114
345,796,100.0,S118
345,796,100.0,S121
345,796,100.0,S123
345,796,100.0,S124
345,796,100.0,S127
345,796,100.0,S128
345,796,100.0,S129
345,796,100.0,S132
345,796,25.0,S134
345,796,100.0,S137
345,796,100.0,S139
345,796,100.0,S142
345,796,100.0,S143
345,796,100.0,S144
345,796,100.0,S148
345,796,100.0,S149
345,796,50.0,S150
345,796,0.0,S152
345,796,100.0,S153
345,796,100.0,S154
345,796,100.0,S156
345,796,100.0,S158
345,796,25.0,S159
345,796,100.0,S160
345,796,100.0,S161
345,796,100.0,S165
345,796,100.0,S166
345,796,100.0,S168
345,796,100.0,S169
345,796,100.0,S170
345,796,100.0,S171
345,796,100.0,S172
345,796,100.0,S174
345,796,100.0,S176
345,796,100.0,S177
345,796,50.0,S179
345,796,100.0,S181
345,796,100.0,S185
345,797,100.0,S001
345,797,80.0,S008
345,797,100.0,S009
345,797,80.0,S010
345,797,100.0,S013
345,797,40.0,S014
345,797,40.0,S015
345,797,80.0,S021
345,797,80.0,S022
345,797,80.0,S025
345,797,40.0,S026
345,797,80.0,S027
345,797,80.0,S031
345,797,80.0,S033
345,797,80.0,S035
345,797,80.0,S037
345,797,40.0,S041
345,797,60.0,S044
345,797,100.0,S050
345,797,80.0,S051
345,797,60.0,S054
345,797,80.0,S055
345,797,100.0,S057
345,797,20.0,S058
345,797,20.0,S062
345,797,80.0,S067
345,797,60.0,S068
345,797,80.0,S074
345,797,80.0,S076
345,797,80.0,S078
345,797,40.0,S081
345,797,100.0,S082
345,797,80.0,S089
345,797,100.0,S092
345,797,100.0,S096
345,797,60.0,S101
345,797,60.0,S102
345,797,60.0,S103
345,797,0.0,S104
345,797,100.0,S108
345,797,100.0,S110
345,797,80.0,S112
345,797,80.0,S123
345,797,100.0,S127
345,797,80.0,S128
345,797,40.0,S129
345,797,100.0,S132
345,797,80.0,S139
345,797,80.0,S142
345,797,100.0,S143
345,797,60.0,S148
345,797,80.0,S153
345,797,20.0,S156
345,797,80.0,S160
345,797,100.0,S165
345,797,100.0,S168
345,797,100.0,S169
345,797,80.0,S170
345,797,80.0,S171
345,797,80.0,S172
345,797,80.0,S174
345,797,40.0,S176
345,797,60.0,S177
345,797,100.0,S179
345,797,60.0,S180
345,797,100.0,S181
345,797,80.0,S185
345,799,100.0,S001
345,799,100.0,S003
345,799,100.0,S005
345,799,100.0,S006
345,799,0.0,S008
345,799,50.0,S009
345,799,0.0,S010
345,799,100.0,S012
345,799,100.0,S013
345,799,100.0,S016
345,799,0.0,S019
345,799,50.0,S021
345,799,100.0,S022
345,799,100.0,S024
345,799,0.0,S026
345,799,50.0,S027
345,799,100.0,S031
345,799,100.0,S033
345,799,100.0,S034
345,799,0.0,S036
345,799,100.0,S037
345,799,0.0,S041
345,799,0.0,S049
345,799,100.0,S050
345,799,100.0,S051
345,799,100.0,S054
345,799,100.0,S057
345,799,0.0,S058
345,799,0.0,S060
345,799,0.0,S062
345,799,0.0,S064
345,799,100.0,S065
345,799,0.0,S067
345,799,100.0,S068
345,799,100.0,S074
345,799,100.0,S076
345,799,100.0,S078
345,799,100.0,S080
345,799,0.0,S081
345,799,50.0,S085
345,799,100.0,S086
345,799,100.0,S088
345,799,0.0,S089
345,799,100.0,S092
345,799,100.0,S097
345,799,50.0,S099
345,799,100.0,S101
345,799,100.0,S102
345,799,100.0,S103
345,799,100.0,S104
345,799,100.0,S108
345,799,100.0,S109
345,799,100.0,S110
345,799,100.0,S112
345,799,0.0,S114
345,799,0.0,S118
345,799,0.0,S121
345,799,100.0,S123
345,799,100.0,S124
345,799,100.0,S127
345,799,0.0,S128
345,799,100.0,S137
345,799,0.0,S139
345,799,0.0,S142
345,799,100.0,S143
345,799,100.0,S144
345,799,100.0,S148
345,799,100.0,S149
345,799,100.0,S150
345,799,0.0,S152
345,799,100.0,S153
345,799,100.0,S154
345,799,100.0,S156
345,799,100.0,S158
345,799,50.0,S159
345,799,0.0,S160
345,799,100.0,S161
345,799,100.0,S163
345,799,100.0,S165
345,799,100.0,S168
345,799,100.0,S169
345,799,100.0,S170
345,799,100.0,S171
345,799,100.0,S172
345,799,100.0,S175
345,799,50.0,S176
345,799,0.0,S177
345,799,100.0,S179
345,799,100.0,S182
345,799,50.0,S185
345,802,44.4,S001
345,802,66.7,S003
345,802,66.7,S006
345,802,66.7,S008
345,802,77.8,S009
345,802,77.8,S010
345,802,55.6,S013
345,802,77.8,S014
345,802,44.4,S019
345,802,55.6,S021
345,802,77.8,S022
345,802,77.8,S024
345,802,66.7,S025
345,802,44.4,S026
345,802,77.8,S027
345,802,100.0,S028
345,802,44.4,S031
345,802,66.7,S033
345,802,33.3,S034
345,802,44.4,S036
345,802,55.6,S037
345,802,22.2,S041
345,802,77.8,S045
345,802,88.9,S049
345,802,77.8,S051
345,802,44.4,S054
345,802,22.2,S055
345,802,22.2,S057
345,802,88.9,S058
345,802,55.6,S060
345,802,22.2,S064
345,802,44.4,S065
345,802,66.7,S067
345,802,22.2,S068
345,802,66.7,S072
345,802,33.3,S073
345,802,66.7,S074
345,802,88.9,S076
345,802,100.0,S078
345,802,77.8,S079
345,802,44.4,S080
345,802,88.9,S081
345,802,77.8,S082
345,802,55.6,S086
345,802,22.2,S088
345,802,66.7,S092
345,802,66.7,S096
345,802,100.0,S097
345,802,100.0,S099
345,802,100.0,S100
345,802,55.6,S101
345,802,77.8,S102
345,802,66.7,S103
345,802,33.3,S104
345,802,55.6,S108
345,802,44.4,S110
345,802,66.7,S112
345,802,77.8,S114
345,802,22.2,S115
345,802,66.7,S117
345,802,66.7,S118
345,802,55.6,S121
345,802,66.7,S123
345,802,0.0,S124
345,802,44.4,S127
345,802,22.2,S128
345,802,55.6,S129
345,802,55.6,S134
345,802,44.4,S137
345,802,77.8,S139
345,802,22.2,S142
345,802,88.9,S143
345,802,66.7,S144
345,802,44.4,S148
345,802,77.8,S149
345,802,66.7,S150
345,802,66.7,S152
345,802,55.6,S153
345,802,22.2,S154
345,802,22.2,S156
345,802,55.6,S159
345,802,55.6,S160
345,802,44.4,S161
345,802,77.8,S163
345,802,77.8,S165
345,802,77.8,S166
345,802,88.9,S168
345,802,33.3,S169
345,802,33.3,S170
345,802,100.0,S171
345,802,66.7,S172
345,802,77.8,S174
345,802,77.8,S175
345,802,55.6,S177
345,802,55.6,S179
345,802,88.9,S182
345,802,66.7,S185
345,803,100.0,S001
345,803,100.0,S003
345,803,100.0,S006
345,803,100.0,S008
345,803,100.0,S009
345,803,100.0,S010
345,803,50.0,S012
345,803,100.0,S013
345,803,100.0,S014
345,803,0.0,S015
345,803,100.0,S016
345,803,100.0,S019
345,803,100.0,S022
345,803,100.0,S024
345,803,100.0,S025
345,803,100.0,S026
345,803,100.0,S027
345,803,100.0,S028
345,803,100.0,S031
345,803,100.0,S033
345,803,100.0,S034
345,803,100.0,S036
345,803,100.0,S037
345,803,100.0,S041
345,803,100.0,S044
345,803,50.0,S045
345,803,100.0,S049
345,803,100.0,S050
345,803,100.0,S051
345,803,100.0,S054
345,803,100.0,S055
345,803,100.0,S057
345,803,100.0,S058
345,803,100.0,S060
345,803,100.0,S062
345,803,100.0,S064
345,803,100.0,S065
345,803,100.0,S067
345,803,100.0,S068
345,803,100.0,S072
345,803,100.0,S073
345,803,100.0,S074
345,803,100.0,S076
345,803,100.0,S078
345,803,100.0,S080
345,803,100.0,S081
345,803,100.0,S082
345,803,100.0,S086
345,803,75.0,S088
345,803,100.0,S089
345,803,100.0,S092
345,803,100.0,S096
345,803,100.0,S097
345,803,100.0,S099
345,803,100.0,S100
345,803,100.0,S101
345,803,100.0,S102
345,803,100.0,S103
345,803,100.0,S108
345,803,100.0,S109
345,803,100.0,S110
345,803,100.0,S112
345,803,75.0,S114
345,803,100.0,S115
345,803,100.0,S117
345,803,50.0,S118
345,803,100.0,S121
345,803,100.0,S123
345,803,100.0,S124
345,803,100.0,S127
345,803,75.0,S128
345,803,100.0,S129
345,803,100.0,S132
345,803,100.0,S134
345,803,100.0,S136
345,803,100.0,S137
345,803,100.0,S139
345,803,100.0,S142
345,803,100.0,S143
345,803,100.0,S144
345,803,100.0,S148
345,803,100.0,S150
345,803,75.0,S152
345,803,100.0,S153
345,803,100.0,S154
345,803,100.0,S156
345,803,100.0,S158
345,803,100.0,S159
345,803,100.0,S160
345,803,100.0,S161
345,803,100.0,S163
345,803,100.0,S165
345,803,100.0,S166
345,803,100.0,S168
345,803,100.0,S169
345,803,100.0,S170
345,803,100.0,S171
345,803,100.0,S172
345,803,100.0,S174
345,803,100.0,S175
345,803,100.0,S177
345,803,100.0,S179
345,803,100.0,S180
345,803,100.0,S181
345,803,100.0,S182
345,803,100.0,S185
345,804,70.0,S003
345,804,80.0,S006
345,804,80.0,S008
345,804,80.0,S013
345,804,100.0,S014
345,804,50.0,S019
345,804,90.0,S022
345,804,100.0,S024
345,804,80.0,S025
345,804,50.0,S026
345,804,30.0,S031
345,804,30.0,S034
345,804,20.0,S044
345,804,60.0,S045
345,804,60.0,S049
345,804,90.0,S051
345,804,60.0,S054
345,804,100.0,S058
345,804,40.0,S060
345,804,40.0,S064
345,804,50.0,S065
345,804,30.0,S067
345,804,100.0,S072
345,804,90.0,S076
345,804,20.0,S081
345,804,100.0,S082
345,804,40.0,S088
345,804,20.0,S089
345,804,90.0,S097
345,804,60.0,S099
345,804,40.0,S101
345,804,60.0,S103
345,804,100.0,S108
345,804,100.0,S109
345,804,100.0,S112
345,804,40.0,S123
345,804,100.0,S127
345,804,70.0,S129
345,804,60.0,S132
345,804,20.0,S136
345,804,40.0,S137
345,804,40.0,S139
345,804,90.0,S143
345,804,90.0,S144
345,804,70.0,S148
345,804,100.0,S149
345,804,30.0,S150
345,804,30.0,S152
345,804,30.0,S156
345,804,30.0,S159
345,804,40.0,S165
345,804,40.0,S166
345,804,70.0,S168
345,804,60.0,S169
345,804,20.0,S170
345,804,70.0,S172
345,804,40.0,S174
345,804,60.0,S175
345,804,40.0,S177
345,806,50.0,S001
345,806,33.3,S003
345,806,100.0,S005
345,806,100.0,S006
345,806,83.3,S008
345,806,50.0,S009
345,806,83.3,S010
345,806,100.0,S012
345,806,83.3,S013
345,806,83.3,S014
345,806,33.3,S019
345,806,83.3,S021
345,806,83.3,S022
345,806,83.3,S024
345,806,100.0,S025
345,806,50.0,S026
345,806,50.0,S027
345,806,83.3,S028
345,806,50.0,S031
345,806,83.3,S033
345,806,0.0,S034
345,806,50.0,S036
345,806,66.7,S037
345,806,50.0,S041
345,806,100.0,S044
345,806,83.3,S045
345,806,83.3,S049
345,806,50.0,S050
345,806,100.0,S051
345,806,83.3,S057
345,806,50.0,S058
345,806,50.0,S060
345,806,66.7,S062
345,806,50.0,S064
345,806,100.0,S065
345,806,50.0,S067
345,806,100.0,S068
345,806,100.0,S074
345,806,50.0,S076
345,806,83.3,S078
345,806,66.7,S080
345,806,50.0,S081
345,806,83.3,S082
345,806,100.0,S086
345,806,50.0,S088
345,806,16.7,S089
345,806,33.3,S092
345,806,83.3,S096
345,806,33.3,S097
345,806,66.7,S099
345,806,50.0,S101
345,806,83.3,S102
345,806,83.3,S103
345,806,100.0,S104
345,806,100.0,S109
345,806,50.0,S110
345,806,83.3,S112
345,806,50.0,S114
345,806,83.3,S115
345,806,83.3,S117
345,806,33.3,S118
345,806,50.0,S121
345,806,100.0,S124
345,806,50.0,S127
345,806,83.3,S128
345,806,100.0,S129
345,806,66.7,S132
345,806,83.3,S136
345,806,50.0,S139
345,806,50.0,S142
345,806,83.3,S143
345,806,50.0,S144
345,806,100.0,S148
345,806,100.0,S149
345,806,33.3,S150
345,806,83.3,S152
345,806,83.3,S153
345,806,16.7,S154
345,806,66.7,S156
345,806,100.0,S158
345,806,83.3,S159
345,806,50.0,S160
345,806,66.7,S161
345,806,16.7,S162
345,806,33.3,S163
345,806,100.0,S165
345,806,83.3,S168
345,806,100.0,S169
345,806,33.3,S171
345,806,50.0,S172
345,806,83.3,S174
345,806,66.7,S175
345,806,50.0,S179
345,806,50.0,S181
345,806,100.0,S182
345,806,50.0,S185
345,808,70.0,S001
345,808,80.0,S003
345,808,10.0,S008
345,808,40.0,S009
345,808,70.0,S010
345,808,80.0,S013
345,808,100.0,S014
345,808,30.0,S015
345,808,20.0,S019
345,808,70.0,S022
345,808,90.0,S024
345,808,80.0,S025
345,808,40.0,S026
345,808,0.0,S027
345,808,100.0,S028
345,808,60.0,S031
345,808,10.0,S033
345,808,40.0,S036
345,808,10.0,S037
345,808,50.0,S041
345,808,10.0,S044
345,808,70.0,S045
345,808,100.0,S049
345,808,90.0,S051
345,808,70.0,S054
345,808,10.0,S055
345,808,10.0,S057
345,808,100.0,S058
345,808,10.0,S060
345,808,40.0,S062
345,808,20.0,S064
345,808,40.0,S065
345,808,90.0,S067
345,808,30.0,S068
345,808,100.0,S072
345,808,100.0,S074
345,808,100.0,S076
345,808,100.0,S078
345,808,80.0,S079
345,808,40.0,S080
345,808,20.0,S081
345,808,90.0,S082
345,808,30.0,S086
345,808,30.0,S088
345,808,10.0,S089
345,808,50.0,S092
345,808,60.0,S096
345,808,80.0,S097
345,808,80.0,S099
345,808,100.0,S100
345,808,30.0,S101
345,808,70.0,S103
345,808,20.0,S104
345,808,60.0,S108
345,808,90.0,S109
345,808,90.0,S110
345,808,80.0,S112
345,808,50.0,S115
345,808,100.0,S118
345,808,90.0,S121
345,808,60.0,S124
345,808,30.0,S127
345,808,20.0,S128
345,808,50.0,S129
345,808,50.0,S132
345,808,30.0,S136
345,808,40.0,S137
345,808,50.0,S139
345,808,10.0,S142
345,808,100.0,S143
345,808,100.0,S144
345,808,100.0,S148
345,808,90.0,S149
345,808,20.0,S150
345,808,30.0,S152
345,808,90.0,S153
345,808,60.0,S154
345,808,10.0,S156
345,808,30.0,S159
345,808,30.0,S160
345,808,70.0,S161
345,808,20.0,S163
345,808,50.0,S165
345,808,30.0,S166
345,808,100.0,S168
345,808,40.0,S169
345,808,30.0,S170
345,808,30.0,S171
345,808,90.0,S172
345,808,100.0,S174
345,808,60.0,S175
345,808,40.0,S176
345,808,30.0,S179
345,808,20.0,S181
345,808,90.0,S182
345,811,,S001
345,811,,S003
345,811,,S005
345,811,,S006
345,811,,S008
345,811,,S009
345,811,,S010
345,811,,S012
345,811,,S014
345,811,,S015
345,811,,S016
345,811,,S019
345,811,,S021
345,811,,S022
345,811,,S025
345,811,,S026
345,811,,S027
345,811,,S031
345,811,,S033
345,811,,S036
345,811,,S037
345,811,,S041
345,811,,S044
345,811,,S049
345,811,,S050
345,811,,S051
345,811,,S054
345,811,,S055
345,811,,S057
345,811,,S058
345,811,,S060
345,811,,S062
345,811,,S064
345,811,,S065
345,811,,S067
345,811,,S068
345,811,,S073
345,811,,S074
345,811,,S076
345,811,,S078
345,811,,S079
345,811,,S080
345,811,,S081
345,811,,S082
345,811,,S086
345,811,,S088
345,811,,S089
345,811,,S092
345,811,,S096
345,811,,S097
345,811,,S099
345,811,,S100
345,811,,S101
345,811,,S102
345,811,,S103
345,811,,S104
345,811,,S108
345,811,,S109
345,811,,S110
345,811,,S112
345,811,,S114
345,811,,S115
345,811,,S117
345,811,,S118
345,811,,S121
345,811,,S123
345,811,,S124
345,811,,S127
345,811,,S128
345,811,,S129
345,811,,S132
345,811,,S134
345,811,,S136
345,811,,S139
345,811,,S142
345,811,,S143
345,811,,S144
345,811,,S148
345,811,,S149
345,811,,S150
345,811,,S153
345,811,,S154
345,811,,S156
345,811,,S158
345,811,,S160
345,811,,S161
345,811,,S163
345,811,,S165
345,811,,S166
345,811,,S168
345,811,,S169
345,811,,S170
345,811,,S171
345,811,,S172
345,811,,S173
345,811,,S174
345,811,,S175
345,811,,S177
345,811,,S179
345,811,,S181
345,811,,S185
345,812,100.0,S001
345,812,100.0,S003
345,812,100.0,S005
345,812,100.0,S006
345,812,100.0,S008
345,812,100.0,S009
345,812,100.0,S010
345,812,100.0,S012
345,812,100.0,S013
345,812,100.0,S014
345,812,100.0,S016
345,812,40.0,S019
345,812,100.0,S022
345,812,100.0,S025
345,812,100.0,S026
345,812,100.0,S027
345,812,100.0,S028
345,812,100.0,S031
345,812,100.0,S033
345,812,100.0,S034
345,812,100.0,S036
345,812,100.0,S037
345,812,80.0,S041
345,812,100.0,S044
345,812,100.0,S045
345,812,100.0,S049
345,812,100.0,S050
345,812,100.0,S051
345,812,100.0,S054
345,812,100.0,S055
345,812,100.0,S057
345,812,100.0,S058
345,812,100.0,S060
345,812,100.0,S062
345,812,80.0,S064
345,812,100.0,S065
345,812,100.0,S067
345,812,100.0,S068
345,812,100.0,S072
345,812,100.0,S073
345,812,100.0,S074
345,812,100.0,S078
345,812,80.0,S079
345,812,100.0,S080
345,812,100.0,S081
345,812,100.0,S082
345,812,100.0,S085
345,812,100.0,S088
345,812,80.0,S089
345,812,80.0,S092
345,812,100.0,S096
345,812,100.0,S097
345,812,100.0,S099
345,812,100.0,S101
345,812,100.0,S102
345,812,100.0,S103
345,812,40.0,S104
345,812,100.0,S108
345,812,100.0,S110
345,812,100.0,S112
345,812,100.0,S114
345,812,100.0,S115
345,812,100.0,S118
345,812,80.0,S121
345,812,80.0,S123
345,812,100.0,S127
345,812,100.0,S128
345,812,100.0,S129
345,812,100.0,S132
345,812,40.0,S136
345,812,100.0,S137
345,812,100.0,S139
345,812,100.0,S142
345,812,100.0,S143
345,812,100.0,S144
345,812,100.0,S148
345,812,100.0,S149
345,812,100.0,S150
345,812,80.0,S152
345,812,100.0,S153
345,812,100.0,S156
345,812,100.0,S158
345,812,100.0,S159
345,812,100.0,S160
345,812,100.0,S161
345,812,100.0,S163
345,812,100.0,S165
345,812,100.0,S166
345,812,100.0,S168
345,812,100.0,S169
345,812,100.0,S170
345,812,100.0,S171
345,812,100.0,S172
345,812,100.0,S173
345,812,100.0,S174
345,812,80.0,S175
345,812,100.0,S176
345,812,100.0,S177
345,812,100.0,S179
345,812,100.0,S180
345,812,100.0,S181
345,812,80.0,S185
345,813,80.0,S001
345,813,100.0,S003
345,813,100.0,S006
345,813,70.0,S008
345,813,80.0,S009
345,813,80.0,S010
345,813,100.0,S013
345,813,100.0,S014
345,813,40.0,S015
345,813,30.0,S019
345,813,100.0,S022
345,813,100.0,S024
345,813,100.0,S025
345,813,100.0,S026
345,813,50.0,S027
345,813,70.0,S031
345,813,30.0,S033
345,813,40.0,S036
345,813,90.0,S037
345,813,50.0,S041
345,813,50.0,S044
345,813,100.0,S045
345,813,100.0,S049
345,813,100.0,S050
345,813,90.0,S051
345,813,90.0,S054
345,813,30.0,S055
345,813,70.0,S057
345,813,90.0,S058
345,813,100.0,S060
345,813,10.0,S062
345,813,100.0,S064
345,813,80.0,S065
345,813,100.0,S067
345,813,40.0,S068
345,813,50.0,S074
345,813,100.0,S076
345,813,100.0,S078
345,813,30.0,S080
345,813,70.0,S081
345,813,100.0,S082
345,813,70.0,S086
345,813,70.0,S088
345,813,70.0,S089
345,813,30.0,S092
345,813,80.0,S097
345,813,90.0,S099
345,813,100.0,S100
345,813,90.0,S101
345,813,40.0,S102
345,813,70.0,S103
345,813,30.0,S104
345,813,100.0,S108
345,813,100.0,S109
345,813,80.0,S110
345,813,80.0,S112
345,813,90.0,S114
345,813,90.0,S115
345,813,100.0,S117
345,813,100.0,S118
345,813,90.0,S121
345,813,50.0,S123
345,813,60.0,S124
345,813,70.0,S127
345,813,70.0,S128
345,813,60.0,S129
345,813,70.0,S132
345,813,40.0,S137
345,813,50.0,S139
345,813,80.0,S142
345,813,100.0,S143
345,813,100.0,S144
345,813,100.0,S148
345,813,80.0,S149
345,813,50.0,S150
345,813,30.0,S152
345,813,50.0,S153
345,813,60.0,S154
345,813,50.0,S156
345,813,60.0,S159
345,813,80.0,S160
345,813,80.0,S163
345,813,90.0,S165
345,813,100.0,S168
345,813,40.0,S169
345,813,70.0,S170
345,813,90.0,S171
345,813,100.0,S172
345,813,90.0,S173
345,813,80.0,S174
345,813,100.0,S175
345,813,60.0,S176
345,813,60.0,S179
345,813,10.0,S181
345,813,90.0,S185
345,815,75.0,S001
345,815,75.0,S003
345,815,75.0,S005
345,815,50.0,S006
345,815,100.0,S008
345,815,100.0,S009
345,815,100.0,S010
345,815,100.0,S012
345,815,25.0,S013
345,815,50.0,S014
345,815,100.0,S016
345,815,100.0,S019
345,815,50.0,S022
345,815,100.0,S024
345,815,100.0,S025
345,815,100.0,S026
345,815,100.0,S027
345,815,100.0,S028
345,815,100.0,S031
345,815,25.0,S033
345,815,50.0,S034
345,815,100.0,S036
345,815,50.0,S037
345,815,100.0,S041
345,815,100.0,S044
345,815,25.0,S049
345,815,100.0,S050
345,815,75.0,S051
345,815,100.0,S055
345,815,75.0,S057
345,815,100.0,S058
345,815,75.0,S060
345,815,100.0,S062
345,815,100.0,S064
345,815,100.0,S065
345,815,100.0,S067
345,815,75.0,S068
345,815,75.0,S072
345,815,100.0,S073
345,815,100.0,S074
345,815,100.0,S076
345,815,100.0,S078
345,815,50.0,S079
345,815,100.0,S080
345,815,75.0,S082
345,815,50.0,S085
345,815,100.0,S086
345,815,100.0,S088
345,815,100.0,S089
345,815,75.0,S092
345,815,100.0,S096
345,815,50.0,S097
345,815,75.0,S099
345,815,50.0,S100
345,815,75.0,S101
345,815,100.0,S102
345,815,100.0,S103
345,815,0.0,S108
345,815,100.0,S109
345,815,100.0,S110
345,815,100.0,S112
345,815,100.0,S114
345,815,100.0,S115
345,815,50.0,S118
345,815,100.0,S121
345,815,100.0,S123
345,815,100.0,S127
345,815,75.0,S128
345,815,50.0,S129
345,815,100.0,S132
345,815,25.0,S134
345,815,100.0,S136
345,815,100.0,S137
345,815,100.0,S139
345,815,100.0,S142
345,815,100.0,S143
345,815,50.0,S144
345,815,100.0,S148
345,815,100.0,S149
345,815,25.0,S150
345,815,25.0,S152
345,815,100.0,S153
345,815,100.0,S154
345,815,50.0,S158
345,815,100.0,S159
345,815,50.0,S160
345,815,50.0,S161
345,815,100.0,S163
345,815,100.0,S165
345,815,75.0,S166
345,815,100.0,S168
345,815,100.0,S169
345,815,100.0,S170
345,815,100.0,S171
345,815,100.0,S172
345,815,75.0,S173
345,815,100.0,S175
345,815,50.0,S176
345,815,100.0,S177
345,815,75.0,S181
345,815,100.0,S185
345,818,85.7,S001
345,818,78.6,S003
345,818,85.7,S006
345,818,78.6,S008
345,818,85.7,S009
345,818,71.4,S010
345,818,57.1,S012
345,818,78.6,S013
345,818,85.7,S014
345,818,7.1,S015
345,818,50.0,S019
345,818,85.7,S022
345,818,85.7,S024
345,818,85.7,S025
345,818,85.7,S026
345,818,85.7,S027
345,818,92.9,S028
345,818,57.1,S031
345,818,57.1,S033
345,818,57.1,S034
345,818,28.6,S035
345,818,71.4,S036
345,818,71.4,S037
345,818,57.1,S041
345,818,78.6,S045
345,818,85.7,S049
345,818,71.4,S050
345,818,85.7,S051
345,818,85.7,S054
345,818,64.3,S055
345,818,85.7,S057
345,818,85.7,S058
345,818,85.7,S060
345,818,78.6,S064
345,818,85.7,S065
345,818,85.7,S067
345,818,35.7,S068
345,818,85.7,S072
345,818,85.7,S074
345,818,92.9,S076
345,818,78.6,S078
345,818,85.7,S079
345,818,28.6,S080
345,818,64.3,S081
345,818,92.9,S082
345,818,50.0,S086
345,818,64.3,S088
345,818,85.7,S089
345,818,57.1,S092
345,818,57.1,S096
345,818,71.4,S097
345,818,78.6,S099
345,818,78.6,S100
345,818,64.3,S101
345,818,78.6,S102
345,818,78.6,S103
345,818,50.0,S104
345,818,85.7,S108
345,818,85.7,S109
345,818,78.6,S110
345,818,85.7,S112
345,818,78.6,S114
345,818,42.9,S115
345,818,92.9,S117
345,818,85.7,S118
345,818,92.9,S121
345,818,85.7,S123
345,818,35.7,S124
345,818,85.7,S127
345,818,78.6,S128
345,818,78.6,S132
345,818,14.3,S137
345,818,71.4,S139
345,818,50.0,S142
345,818,85.7,S143
345,818,50.0,S144
345,818,71.4,S148
345,818,35.7,S150
345,818,64.3,S152
345,818,71.4,S153
345,818,57.1,S154
345,818,50.0,S156
345,818,85.7,S159
